Gene_name,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth
Gene284,71127030.51,54430540.37,6475760798,292468548.9,1195546253,214184278.2,35308952.67,13651036363,667318423.3,199226568.5,605956834.5,2311828217,506949343.8,18600023369,203897630.1,1310987578,9795303.364,69456550.13,4566451.26,14479372.56,905291.3284,8035629.477,25809512.34,9244882.278,1111424.045,12143497.8,5038506.12,274696365.6,4627420.596,3208845.476,12980975.12,17794909.75
Gene285,11422.46803,11584.48589,96739.04625,31914.10513,15617.68461,49008.85678,34891.17329,2547.913261,26010.36185,13848.36136,6782.280701,124032.9492,3185.08665,14198.87241,7109.704511,66328.30129,5939.74147,3208.92922,115400.8525,40316.65607,10575.69562,14565.23893,51918.97282,7330.154056,86455.12113,7532.413343,40950.82639,25800.2142,38371.64548,14404.80779,24751.63278,14195.69798
Gene286,140481.4545,80124.00221,20118.8859,17817.60892,43079.02092,16977.81466,123878.8526,16740.75279,234213.0154,52120.37196,94964.78867,78640.21647,4808.952616,233793.1107,43830.59867,69786.6568,31083.55577,114201.8128,34987.9557,14992.32789,12367.15445,99179.72384,79289.00783,160901.2674,56273.27276,27480.14515,56041.70036,33065.33679,52624.74816,13579.86189,75716.17012,101747.4934
Gene287,3815319906,1838249697,15283154681,723951236.3,338316675.9,200745743.1,874134175.6,1920823264,947955514.1,3896098512,1184070952,5296530091,114062368.8,84364450.05,776109844.6,261086604,13092939.45,4978197.029,227868705.4,40518827.33,24792883.1,44095577.69,7190087.032,12528350.08,60955736.12,61102680.84,20905586.19,59799134.79,8858534.049,770325822.3,12186760.24,5036227.599
Gene288,5825410084,8714174411,4696907898,517451351.2,2603828419,46135485.9,349029681.1,14379981971,620369749.7,10255038300,6397323111,3855357403,2346849528,245825471.4,1573685410,703672880.7,27254554.41,38457488.65,1796279.793,18742218.24,23564405.38,588915410.8,1531962642,3141759.851,193882373.1,14407807.09,359919502.5,1597227.1,60622996.94,3644842.921,301708476.8,38460934.46
Gene289,2563632002,10846754935,6758389.869,906061020,258486460.8,2819485469,95851872.87,53832351.53,113691092.6,214968063.3,20276623877,816471392.2,32362927.88,247469720.2,556084724.2,5457945450,85024805.03,22463664.05,312318724.6,26537999.55,351572090.5,1431356636,3034578705,1590183635,343384977.3,2161850674,515772472.6,2017073327,83312696.68,320327031.8,60909620.41,175233234.5
Gene290,33129318.22,17672730.63,57030797.55,14886814.23,517001570.4,43441081.41,5579738.756,9607150.909,31192987.58,28108659.78,24620010.6,20652730.07,18840914.77,16321658.67,4943574.081,6650864.135,3669162.767,2393229.815,263143.4049,1125469.188,3437929.141,312971.4037,10724170.1,4815121.295,44323.57507,1342750.227,47535.98652,690913.1914,569754.1584,776060.1631,539596.7368,522952.5367
Gene291,3788899.486,361660.9774,847388.6573,13437168.46,28888939.48,186614070.1,805670.8989,1864800.558,849946.0135,13111495.77,8527537.094,5217862.574,127404.9467,222321.2252,357457.3717,8496350.977,1705750.005,412317.335,820742.1708,5562077.034,4381779.662,1183508.773,9836662.636,5438366.592,274882.2086,5458838.832,4686088.819,7423077.281,72295.65865,14663102.9,2038647.21,7205292.001
Gene292,5203097.041,203674817.2,298678938.6,389687525.4,728135298.3,575580279.1,44992993.9,561622485.2,557914014.7,18405948.45,979032292.8,164630841.7,81917136.25,211245680.2,158974117.4,660892150.2,786323.2421,28351721.33,263544.2921,884394.7,2937393.103,547295.8603,11289649.91,855333.7276,5796917.897,2043670.095,22388244.41,1029033.123,2098370.267,2847249.483,3549563.463,510970.5663
Gene293,79336.21096,24737.4163,29817.92515,2091227.465,332657.9172,61837.02996,6166.669601,1943595.379,189822.1581,584141.7749,42849.75618,26811.09581,72480.848,41970.01285,46887.7654,56473.72871,16581924.25,59650300.11,2952374.967,13330573.6,1473697.022,7426364.059,5535735.714,3123856.238,138365330.8,8458393.014,6804043.634,18210882.22,13838293.23,11560886.44,6806811.225,629078.8264
Gene294,49619384.3,21401064.49,148976195.2,1440401035,217704051,3291816731,784272275.3,2332314527,5619526178,3904596396,229873488.1,87162679.59,2359877862,6235114674,36029690.86,39886562.83,270017646.9,65569717,74922257.64,106660524.3,950430416.9,205486775.4,4696632.113,224446803.2,37788638.03,238751056.2,500802080.1,1164934202,92304232.96,395379597.9,38835417.31,1972743429
Gene295,2117120.658,4512524.755,254795.8723,9597895.558,4382899.64,4891607.067,203754.5699,1138162.743,151343493.9,2589807.066,2877090.798,1415880.984,2701272.108,5386734.916,7966650.929,10206328.57,1692399397,18355573.02,63843592.26,4888611090,190093275.6,10772309745,53132379.6,37826326297,173276524.3,151149274.7,3280837.254,226642890.9,202626404.9,141569075,155462596.8,1724983421
Gene296,235782048.5,118404632.1,181726932.2,14443617.69,28474349.39,11021770.47,9947576.711,44241186.23,36479525.49,304921990.6,107090343.1,33820517.43,5648914.623,46910930.68,1389051257,161267751.7,320189336.5,41612645.03,555645057.8,3610569.746,3238543.884,13333221.81,956893.3187,152402257.1,8813881.571,78235616.36,253618418.2,2020236.063,5034942.299,93653240.5,898107577.2,301426068
Gene297,14145.05369,9697.554902,11577.86739,8036.148351,4664.079826,3031.061521,3560.445836,16308.38955,8468.467639,3373.335284,8997.931158,12394.09956,7949.164431,3675.221508,18491.39866,7011.555388,202.4535247,57.01710654,77.28786296,165.0520506,357.0278707,114.7295907,254.3561341,181.4654435,126.1938239,185.9339436,391.8926789,231.078276,200.9518495,575.3385304,83.23503991,139.0825975
Gene298,4365.839942,3562.136116,8844.744081,16055.52792,8819.084233,24317.16125,4846.164184,10573.73639,13188.74883,6375.70993,5181.658575,5360.304147,20014.27127,9642.980065,5256.259253,7601.641027,186.401184,124.6843673,107.6735335,90.62663456,114.2395066,110.9261189,282.3484507,153.546899,139.6755998,140.3754624,142.2823665,168.828596,159.9694157,103.3329434,56.67281587,154.959501
Gene299,44924.6191,25384.94024,51232.7379,17814.63196,14241.08292,9978.541488,8364.954937,19263.82982,44750.77147,78875.30675,36559.47887,15042.42349,9858.431961,31275.97201,18541.21118,17954.10524,628.2838253,232.9011245,610.0846028,242.5015821,811.7009051,799.1612991,212.3029472,282.2015729,360.3515554,361.3073226,340.9084679,869.5875324,214.6698561,421.349988,168.4161031,526.6257347
Gene300,3324.300355,17619.55434,3348.763371,17787.42128,2213.632691,7698.859256,16497.67904,2382.42717,28808.69011,14124.66214,5190.731401,12028.74775,34509.54262,9335.009589,8638.785893,26324.35239,3264.219243,29003.01629,28618.70526,32525.25536,30348.99186,14836.69745,1968.790307,35482.4476,43317.76207,8097.583431,5159.353186,16731.29403,7345.096612,3445.554496,9688.977743,9587.19511
